id_str,full_text
1207809773481029632,"@OmarWest23 @benamoah161 @jillpromoli @jk_rowling @VanessaFordDC @MavenOfMayhem How does it feel, having to state that you exist? That's what it feels like for trans people every day."
1207807678313041920,"@LunosNocturne @DerryBanShee @robbystarbuck @Charm_izard @jk_rowling Maybe attempting to force people to call people by different pronouns because “it’s offensive not to” isn’t the best way to go about it then
I know a couple different transgenders, I’ll gladly call them by their preferred name, just not by the opposite sex of what they really are"
1207807582058024960,"@jewssf @JacobTobia @jk_rowling Really, Rowling just encapsulates the 'Labour antisemitism' campaign: Author of series of books with hooknosed goblin bankers accuses Jeremy Corbyn of antisemitism."
1207812476026396672,@MsBlaireWhite @xxmatias8823xx @yolandavassallo @NorseSigrunn @jk_rowling don’t think i really agree with what jk was saying but regardless you are such a queen like wow
1207811491396763650,"@blinker_bell @kateolivieri @matumazza @jk_rowling What is the definition of a right, in your mind?"
1207811647907086336,@jk_rowling So you stand with bigotry and hatred for other humans??? I'm guessing you'd be standing with the dark ones calling everyone mudbloods as well and saying that's ok too...
1207811755294052358,"@jk_rowling Thanks for speaking up. Nothing whatsoever against trans people, but we need more nuanced thinking than the current orthodoxy."
1207801819386142721,"@JustineTime17 @rissa_jacobs @1000airess @aliamjadrizvi @jk_rowling Not just that- it was made clear in the judge's ruling that she deliberately misgendered people and when called on it, did not apologize and characterized it as ""forgetting that this man prefers to be called they"" and saying they could not force her to not recognize a man."
1207806692878159872,"@jk_rowling This may not be a drill, but you're proving yourself a terf. Sad. A lot of transgender people admired you. Past tense."
1207807265002016768,@thatgurl009 @Talonknife @apjanes @ForestGravy @dallascatboys @ironiconcussion @bassbehaviour @DebbieHayton @bindelj @jk_rowling https://t.co/idh2WaOMBP
1207808630998863873,@gabrielquotes @Lansdown82 @Ryan83468663 @jennirsl @jk_rowling @jameskirkup @FraserNelson @MForstater Is not complex no you fail to understand that she did not bring them into the workplace. She tweeted in her own personal capacity at home and the tweet was brought to the attention of the coworker as he was not even on Twitter
1207802768922046464,"@adflaz @Deeker @seamj11 @cmclymer @jk_rowling Ok, then what is your point?"
1207800227551428610,@notafootstool @jk_rowling Trans child ????? https://t.co/3xaMkAI7ab
1207804636146655232,@trinityb38 @ZombieTron @DR_ILL @Fisher_Download @pokemorphh @jk_rowling You really ought to stop listening to the heritage foundation.
1207802912933654529,"@cheomitII @JaneSpeakman1 @AllisonRFloyd @cmclymer @jk_rowling Fault implies something inaccurate which is correct, it's a deviation from the norm, it's nothing to do with intent.

XX males might have two of the same but one contains genetic material from the Y chromosome so thats really not the same."
1207800067526139904,"@fredareilly @lisamdanish @jk_rowling No this court case was about a whiney bigot suing her employer because they fired her for being a bigot. The courts held that nobody has to employ bigots and firing them for being so ""absolute"" in their beliefs that they cause harm is legal."
1207807751969226752,"@SassyOlli @jk_rowling Here’s an analogy. I’m not good at them but bear with me, a buck is a male dear, say we chop of it’s testicles and give it a doe-like vagina. Is it now a doe? What about a bull? If we give it heifer (or female cow) estrogen and do what we do with human transformation and .."
1207804228971978752,@_celia_bedelia_ @CatRational @DebbieHayton @MavenOfMayhem @jk_rowling So why dont you just call them women
1207808438195109888,@jk_rowling Your behavior truly breaks my heart. Do not stan https://t.co/l4pqHoSXPB
1207803046606123008,@inthesedeserts @RuairiWood @jk_rowling And this is from someone who criticised Corbyn for antisemitism.
1207802497085169668,"@AnArmAndAMeg @disaster_ghost @aladdinsdevon @molloare @MaraWilson @jk_rowling Are you familiar with the term gestalt? 

It’s a word used to describe the communal unction, and bears some equivalence with the term gestation. 

Do you know why some transgenders were dissatisfied with their gender, and chose to mutilate their flesh against what was apparent?"
1207802868327157760,@xlove_delilahx @DostThouTweet @justinmiyamoto @deifgd @adorescience @FinnSiegmund @utubeslasher @notafootstool @jk_rowling Exactly. Well said.
1207801417576132614,@jk_rowling Cosmetic surgery and cross-sex hormones don’t change biological reality.  Pointing this out does not make one transphobic. It's simply stating a fact.  One can state this and still believe EVERYONE deserves to live their lives how they want as long as it doesn't infringe on any1.
1207804400384827393,"@frromeosensini1 @PaprikaLady @lisamdanish @jk_rowling Completely different argument. No logic. If all people don't fit neatly into 2 binary groups, then more groups exist..."
1207806352451653632,@missjith @Coffin_Spirit @the_gabih @kennyfromdablok @karamantha @jk_rowling and cruelest
1207801767053819904,@baljfcabw @FunnyPolitical2 @MsBlaireWhite @jk_rowling And the circle of clownworld continues. There's no point to trying to have an honest discourse with you. And Allah knows best.
1207809990540636163,@RebekahWriter @lusamedusa @seamj11 @jk_rowling So do you believe that gender is strictly performative?
1207803989649166336,"@subtropicalsys @jcjacquart @WhatsUp_Canada @Salem4Congress @jk_rowling it's okay, having your views challenging can be exhausting at first specially if you grew in a sheltered environment."
1207809723069878272,@bindelj @shahmiruk @jk_rowling @joannaccherry That only applies if you believe all transwoman are just men with make-up on. These aren’t just blokes who fancied trying something different for a day; women aren’t the only people to have ever been oppressed.
1207808823152566274,"I honestly don’t know how to feel about this whole @jk_rowling situation. I’m disappointed, to say the least."
1207800959562395648,@Behvlnd @jk_rowling You can't change sex. Not if you're a homo sapiens anyway.
1207808752105209856,@GlodeJo07 @jk_rowling No le gustan los Transformers a JK Rowling? https://t.co/71MHBTG1C5
1207799066249383939,@_GravityFails @dickygrace @EmilyBanting1 @AlessandraAster @PieOrSudol @jk_rowling https://t.co/VKEzBXKKq6 https://t.co/VmgLHRVrub
1207811302212530176,"@spillage10 @iggdawg @WowitsWhit @JustDavidDavid @ArthurMarf @SquirlWhisperer @tonyposnanski @jk_rowling No, Science really disagrees with you...👍"
1207803482734039045,"@jk_rowling To be fair, Maya has a point. I'm supportive of genuine trans people (I'm kinda one myself), but even though one may have gone through a sex-change operation, that person may be either a man or woman physically, but they're still biologically the opposite sex they were born as."
1207812222493347840,"@jk_rowling I'm looking forward to the half-hearted apology to this statement that your publicists will write after the internet is finished calling you out. Maybe take this time to educate yourself on trans rights.

This ex Hufflepuff is disappointed in you."
1207800254818484224,@suejonessays @lisamdanish @jk_rowling Isn’t the tradition of feminism to acknowledge that there are stark differences in how people are treated in the basis of their sex?
1207799347217338368,"@PankhurstEM @PattyArquette @jk_rowling Wonderful FACTS Dr EM 👌🏽 I wonder if there is a study of Trans murdering and raping women, I know there’s been quite a few worldwide and I’m sure would still beat the T figures. But hey, it’s not a competition 🤷🏽‍♀️"
1207812815651835905,"@BijanMohseniCA @jk_rowling Nah , calling a guy a he is not transphobic ."
1207810356468486148,@beth_wellington @aedison @jk_rowling Two genders I agree
1207803834782953473,"@VanillaCreme96 @l_dawes1 @dabrandolfski @ThatGuyYus @TheRightMelissa @jk_rowling Okay, I didn't see anyone on the thread disputing that."
1207809749263224832,@JeffWillbee @tranarchista @shahmiruk @jk_rowling Lmao. It's pretty sad you have this weird twisted strawman you desperately try to pretend to be for this single twitter Convo.
1207807908458708992,"@jk_rowling But no more. I cannot simply stand by while you, a hugely influential media figure, shit on trans people, as if they need any more abuse and hostility in their lives. No."
1207806803557437440,@MechaGG @jk_rowling 🤡🤡
1207806747034951680,@DebbieHayton @6suckssex @notafootstool @jk_rowling I always love reading your tweets. Rational?! What a concept!!
1207811314665607168,"@clumsytruth @MsBlaireWhite @jk_rowling Well, those are the reasons why cis women are asigned woman at birth"
1207800979384606720,"@DR_ILL @trinityb38 @polearmguy @Fisher_Download @pokemorphh @jk_rowling It doesn't seem relevant as a term to describe me.

Or indeed women as a sex.

As a term to distinguish between trans women and cis women as different paths to the same gender identity, if people find that useful and relevant, they can use it.

Just don't apply it to others."
1207805588832505859,"@sold_orange @helengodfrey88 @tranarchista @delphinium83 @donewithsergiox @GeorgeWade93 @jackappleby @aniobrien @shahmiruk @jk_rowling Trans women suffer from these things, they are discriminated, attached, silenced and denied by the  same factors you claim make someone ""a woman"" so. Where is the line. Oh. Right, you believe women are just vaginas walking. Sounds like something one if those oppressors would say"
1207800315535216641,"@JenelopeJohnson @evan_smol @legndofphoenix @jk_rowling Biologically trans women are women, those are literally the facts. Such as trans men are men and non-binary people are non-binary."
1207811347892916224,"@MavenOfMayhem @notafootstool @jk_rowling Born a male, always a male.
Born a female, always a female.
XX or XY, the only truth.
Mutilate all you want, the chromosomes stay the same."
1207801468041875457,"@667miasma @LaGobba @NathanEastCoast @GettingToNomi @SirajAHashmi @HRC @jk_rowling Just because you say it, doesn’t make it so. But here is your participation trophy 🏆"
1207800815831977984,"@sipsey_michael @DerryBanShee @robbystarbuck @Charm_izard @jk_rowling I do get upset when people perpetuate stereotypes that get people killed. I forgot that caring and wanting the world to be better is a sign of weakness. Thank you for reminding me, person who clearly doesn't have a stake in this. Your apathy is truly admirable. /s"
1207801887749234694,"@BazDeku @DebbieHayton @jk_rowling I'm sorry that I don't care about you, Filipe. I hope that doesn't trigger you too much."
1207810713261084672,@nijkoesmikk @jillpromoli @jk_rowling @VanessaFordDC @MavenOfMayhem No one is fully developed until they are around their mid 20’s. Is it really that illogical to at least have the opinion most if not all people should wait before they start doing it and tryna conform society?
1207808934993682432,@frromeosensini1 @PaprikaLady @lisamdanish @jk_rowling Well yes. Define male and female for me and I'll show you a known genetic variant that doesn't fit into either category
1207801985581240325,@clown0world @TakedownMRAs @laneygb31 @SaraRamirez @jk_rowling You do realize the patriarchy also hurts men?
1207808075337482240,@VanillaCreme96 @dabrandolfski @BroVic @ThatGuyYus @TheRightMelissa @jk_rowling It is an anomaly. Hair color variation is natural because more than one color found throughout the world. Not the same for intersex. Actually red head population is slightly higher than intersex.
