id_str,full_text,retweeted_status.id_str,retweeted_status.full_text,conservative
1.21551E+18,"RT @soyingridbeck: ""Mujeres, vayan a votar pensando en sus intereses. Es lo que llevan haciendo los hombres toda la vida."" 
""Quiero ser una…",1.21E+18,"""Mujeres, vayan a votar pensando en sus intereses. Es lo que llevan haciendo los hombres toda la vida."" 
""Quiero ser una mujer que tenga el derecho de elegir cuándo quiero tener mis hijos y con quién. Los hombres llevan haciéndolo durante años."" #MichelleWilliams #GoldenGlobes https://t.co/26ZkaXTU04",
1.21551E+18,#MichelleWilliams That speech sickened me.  You can sugarcoat it any way calling it a choice or procedure but it’s still baby murder. Demented and vile,,,1
1.21551E+18,"RT @RL26NC: @DineshDSouza She would've kept the baby if the father was famous
#MichelleWilliams",1.22E+18,"@DineshDSouza She would've kept the baby if the father was famous
#MichelleWilliams",1
1.21551E+18,"RT @V_actually: Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwash…",1.22E+18,"Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwashing &amp; narcism to believe people would see this as a 'self sacrifice' by #MichelleWilliams

She did sacrifice something .. but it wasn’t hers to sacrifice. https://t.co/S9C5A5ttih",1
1.21551E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,"""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much like them. Don't forget: we are the largest voting body in this country. Let's make it look more like us."" 
The incredible #MichelleWilliams #GoldenGlobe https://t.co/DiTRVBcM8C",0
1.2155E+18,"@LilaGraceRose @DJTorMart Yeah, that #MichelleWilliams thing still has me upset. Agree with you 100% Ms. Rose!",,,1
1.2155E+18,"RT @V_actually: Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwash…",1.22E+18,"Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwashing &amp; narcism to believe people would see this as a 'self sacrifice' by #MichelleWilliams

She did sacrifice something .. but it wasn’t hers to sacrifice. https://t.co/S9C5A5ttih",1
1.2155E+18,"RT @dama_rosas: Enviudé a los 19 años, estaba embarazada, no tenía recursos para mantener a mi hija en esos momentos estaba estudiando en l…",1.21E+18,"Enviudé a los 19 años, estaba embarazada, no tenía recursos para mantener a mi hija en esos momentos estaba estudiando en la universidad, aún así nunca fue opción detener mi embarazo, no decido sobre una vida que no me pertenece, FUE LA MEJOR DECISIÓN #life #MichelleWilliams",0
1.2155E+18,"@TomArnold @LilaGraceRose @ShireenQudosi #MichelleWilliams: 'Sometimes You Just Have To Ask Yourself, 'How Many People Do I Have To Kill To Get An Acting Career?'' https://t.co/8cL1tMSiVi #GoldenGlobes",,,1
1.2155E+18,"RT @V_actually: Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwash…",1.22E+18,"Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwashing &amp; narcism to believe people would see this as a 'self sacrifice' by #MichelleWilliams

She did sacrifice something .. but it wasn’t hers to sacrifice. https://t.co/S9C5A5ttih",1
1.2155E+18,"RT @ProVitaFamiglia: 🔴 I FIGLI NON IMPEDISCONO DI REALIZZARE I NOSTRI SOGNI! 

Al penoso discorso di  #MichelleWilliams ai #goldenglobes202…",1.22E+18,"🔴 I FIGLI NON IMPEDISCONO DI REALIZZARE I NOSTRI SOGNI! 

Al penoso discorso di  #MichelleWilliams ai #goldenglobes2020, lasciamo rispondere #LeahDarrow, ex concorrente del Next Top Model USA!

(ringraziamo @nelleNOTE ) https://t.co/EyFJV72kYY",
1.2155E+18,"RT @V_actually: Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwash…",1.22E+18,"Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwashing &amp; narcism to believe people would see this as a 'self sacrifice' by #MichelleWilliams

She did sacrifice something .. but it wasn’t hers to sacrifice. https://t.co/S9C5A5ttih",1
1.2155E+18,"RT @VocesFeminista: #BuenosyFeministasDias
La actriz #MichelleWilliams ganó un #GlobodeOro a Mejor Actriz por su participación en la serie…",1.22E+18,"#BuenosyFeministasDias
La actriz #MichelleWilliams ganó un #GlobodeOro a Mejor Actriz por su participación en la serie #Fosse/#Verson tomó el micrófono y levantó la voz y habló por el derecho a decidir sobre nuestras cuerpas y el derecho a votar de las mujeres https://t.co/biOI5ddEN1",
1.2155E+18,Made two versions of this shit show comic that’s been going aroun. #MichelleWilliams #AbortionIsAWomansRight #prochoice #shoutyourabortion https://t.co/JuHtALOocY,,,
1.21549E+18,"RT @VocesFeminista: #BuenosyFeministasDias
La actriz #MichelleWilliams ganó un #GlobodeOro a Mejor Actriz por su participación en la serie…",1.22E+18,"#BuenosyFeministasDias
La actriz #MichelleWilliams ganó un #GlobodeOro a Mejor Actriz por su participación en la serie #Fosse/#Verson tomó el micrófono y levantó la voz y habló por el derecho a decidir sobre nuestras cuerpas y el derecho a votar de las mujeres https://t.co/biOI5ddEN1",
1.21549E+18,"RT @VocesFeminista: #BuenosyFeministasDias
La actriz #MichelleWilliams ganó un #GlobodeOro a Mejor Actriz por su participación en la serie…",1.22E+18,"#BuenosyFeministasDias
La actriz #MichelleWilliams ganó un #GlobodeOro a Mejor Actriz por su participación en la serie #Fosse/#Verson tomó el micrófono y levantó la voz y habló por el derecho a decidir sobre nuestras cuerpas y el derecho a votar de las mujeres https://t.co/biOI5ddEN1",
1.21549E+18,@RealCandaceO Greedy. A trophy over a human being. Something is wrong. #MichelleWilliams,,,1
1.21549E+18,Model in labor responds to #MichelleWilliams: ‘Babies do not keep us from our dreams’ https://t.co/cnaGgeol4C #abortion #prolife #GoldenGlobes #BoycottHollywood,,,1
1.21549E+18,#AlucinaConElCine felicita a la alucinante y carismática actriz #michellewilliams por su #GoldenGlobe #Awards como mejor actriz en la categoría de mejor serie o programa de televisión #fosseverdonfx #tvseries https://t.co/5zqtTBhs3l,,,
1.21549E+18,"RT @V_actually: Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwash…",1.22E+18,"Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwashing &amp; narcism to believe people would see this as a 'self sacrifice' by #MichelleWilliams

She did sacrifice something .. but it wasn’t hers to sacrifice. https://t.co/S9C5A5ttih",1
1.21549E+18,"RT @V_actually: Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwash…",1.22E+18,"Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwashing &amp; narcism to believe people would see this as a 'self sacrifice' by #MichelleWilliams

She did sacrifice something .. but it wasn’t hers to sacrifice. https://t.co/S9C5A5ttih",1
1.21549E+18,"RT @V_actually: Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwash…",1.22E+18,"Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwashing &amp; narcism to believe people would see this as a 'self sacrifice' by #MichelleWilliams

She did sacrifice something .. but it wasn’t hers to sacrifice. https://t.co/S9C5A5ttih",1
1.21549E+18,"RT @V_actually: Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwash…",1.22E+18,"Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwashing &amp; narcism to believe people would see this as a 'self sacrifice' by #MichelleWilliams

She did sacrifice something .. but it wasn’t hers to sacrifice. https://t.co/S9C5A5ttih",1
1.21548E+18,"RT @MarisaLR2: @RealCandaceO ""Accept your little award, thank your agent, and your god (Moloch) and...""
#RickyGervaisDidntKillHimself 
#ric…",1.22E+18,"@RealCandaceO ""Accept your little award, thank your agent, and your god (Moloch) and...""
#RickyGervaisDidntKillHimself 
#rickgervais #GoldenGlobes #MichelleWilliams #HollywoodHypocrites",1
1.21548E+18,"RT @V_actually: Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwash…",1.22E+18,"Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwashing &amp; narcism to believe people would see this as a 'self sacrifice' by #MichelleWilliams

She did sacrifice something .. but it wasn’t hers to sacrifice. https://t.co/S9C5A5ttih",1
1.21548E+18,"RT @V_actually: Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwash…",1.22E+18,"Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwashing &amp; narcism to believe people would see this as a 'self sacrifice' by #MichelleWilliams

She did sacrifice something .. but it wasn’t hers to sacrifice. https://t.co/S9C5A5ttih",1
1.21548E+18,"RT @V_actually: Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwash…",1.22E+18,"Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwashing &amp; narcism to believe people would see this as a 'self sacrifice' by #MichelleWilliams

She did sacrifice something .. but it wasn’t hers to sacrifice. https://t.co/S9C5A5ttih",1
1.21548E+18,"RT @V_actually: Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwash…",1.22E+18,"Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwashing &amp; narcism to believe people would see this as a 'self sacrifice' by #MichelleWilliams

She did sacrifice something .. but it wasn’t hers to sacrifice. https://t.co/S9C5A5ttih",1
1.21548E+18,I predict #MichelleWilliams will murder her current child for a twin golden Calf #GoldenGlobes https://t.co/FugezvyO25,,,1
1.21548E+18,"RT @V_actually: Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwash…",1.22E+18,"Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwashing &amp; narcism to believe people would see this as a 'self sacrifice' by #MichelleWilliams

She did sacrifice something .. but it wasn’t hers to sacrifice. https://t.co/S9C5A5ttih",1
1.21548E+18,"RT @CodigoMujerTV: La actriz estadounidense defendió los derechos de elección para cada mujer y en especial en la industria del cine. 🎞️👩
h…",1.21E+18,"La actriz estadounidense defendió los derechos de elección para cada mujer y en especial en la industria del cine. 🎞️👩
https://t.co/6cqIKmzPa3
.
.
#GoldenGlobes #goldenglobes2020 #MichelleWilliams",
1.21548E+18,"RT @ReeseW: What a speech by #MichelleWilliams! Thank you for being a champion of women, you are an inspiration 🙌🏼 #GoldenGIobes",1.21E+18,"What a speech by #MichelleWilliams! Thank you for being a champion of women, you are an inspiration 🙌🏼 #GoldenGIobes https://t.co/J72vlv9Si0",0
1.21548E+18,"RT @V_actually: Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwash…",1.22E+18,"Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwashing &amp; narcism to believe people would see this as a 'self sacrifice' by #MichelleWilliams

She did sacrifice something .. but it wasn’t hers to sacrifice. https://t.co/S9C5A5ttih",1
1.21548E+18,"RT @ElianaCabrera9: Concebí 9 hijos, nacieron 9 hijos, crié 7 y estoy criando 2. Dejé mi exitosa carrera de Creativa Publicitaria x ellos.…",1.21E+18,"Concebí 9 hijos, nacieron 9 hijos, crié 7 y estoy criando 2. Dejé mi exitosa carrera de Creativa Publicitaria x ellos.

No fue una «decisión» xq no se puede «decidir» sobre la vida ajena; no se puede «decidir» matar a los hijos x una carrera profesional.

#MichelleWilliams",
1.21547E+18,"RT @V_actually: Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwash…",1.22E+18,"Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwashing &amp; narcism to believe people would see this as a 'self sacrifice' by #MichelleWilliams

She did sacrifice something .. but it wasn’t hers to sacrifice. https://t.co/S9C5A5ttih",1
1.21547E+18,"RT @V_actually: Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwash…",1.22E+18,"Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwashing &amp; narcism to believe people would see this as a 'self sacrifice' by #MichelleWilliams

She did sacrifice something .. but it wasn’t hers to sacrifice. https://t.co/S9C5A5ttih",1
1.21547E+18,"RT @1VirtualPixie: Mommy Dearest #MichelleWilliams can tell her 'baby' how lucky they are...
After all, when it comes to right to life, tim…",1.21E+18,"Mommy Dearest #MichelleWilliams can tell her 'baby' how lucky they are...
After all, when it comes to right to life, timing is everything in #Pedowood ... https://t.co/kWvDk7mbpL",1
1.21547E+18,"RT @V_actually: Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwash…",1.22E+18,"Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwashing &amp; narcism to believe people would see this as a 'self sacrifice' by #MichelleWilliams

She did sacrifice something .. but it wasn’t hers to sacrifice. https://t.co/S9C5A5ttih",1
1.21547E+18,"RT @V_actually: Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwash…",1.22E+18,"Hollywood's full of sexual deviants &amp; pedophiles that have sold their souls for fame.

It’s amazing the amount of brainwashing &amp; narcism to believe people would see this as a 'self sacrifice' by #MichelleWilliams

She did sacrifice something .. but it wasn’t hers to sacrifice. https://t.co/S9C5A5ttih",1
